Datetime,Open,High,Low,Close,Volume
2026-04-20 10:00:00-03:00,195734.25,196657.921875,195313.359375,195808.515625,0
2026-04-20 11:00:00-03:00,195846.4375,196535.484375,195281.9375,196173.515625,0
2026-04-20 12:00:00-03:00,196162.515625,196706.4375,195960.65625,196654.5,0
2026-04-20 13:00:00-03:00,196635.078125,196724.171875,196223.78125,196223.78125,0
2026-04-20 14:00:00-03:00,196255.890625,196411.015625,195890.09375,196055.1875,0
2026-04-20 15:00:00-03:00,196024.359375,196347.703125,196002.796875,196043.15625,0
2026-04-20 16:00:00-03:00,196072.765625,196312.375,195927.515625,196206.203125,0
2026-04-22 10:00:00-03:00,196132.0625,196132.0625,194272.390625,194828.34375,0
2026-04-22 11:00:00-03:00,194823.375,194932.625,193289.0625,193668.890625,0
2026-04-22 12:00:00-03:00,193684.453125,193684.453125,193202.578125,193567.171875,0
2026-04-22 13:00:00-03:00,193550.546875,193669.796875,192802.578125,193028.59375,0
2026-04-22 14:00:00-03:00,193013.71875,193289.703125,192885.71875,193058.625,0
2026-04-22 15:00:00-03:00,193030.296875,193222.546875,192856.1875,192964.984375,0
2026-04-22 16:00:00-03:00,192971.484375,192991.15625,192687.296875,192840.703125,0
2026-04-23 10:00:00-03:00,192889.125,193346.625,192320.65625,192598.84375,0
2026-04-23 11:00:00-03:00,192524.9375,192750.390625,192176.09375,192384.6875,0
2026-04-23 12:00:00-03:00,192339.015625,192610.453125,192048.8125,192152.875,0
2026-04-23 13:00:00-03:00,192138.78125,192742.015625,191842.875,192516.703125,0
2026-04-23 14:00:00-03:00,192501.21875,192542.25,190929.8125,191906.84375,0
2026-04-23 15:00:00-03:00,191921.84375,192258.765625,191873.6875,191920.34375,0
2026-04-23 16:00:00-03:00,191969.84375,191969.84375,191406.78125,191610.578125,0
2026-04-24 10:00:00-03:00,191377.90625,191390.328125,190156.078125,191187.453125,0
2026-04-24 11:00:00-03:00,191198.4375,191198.4375,190016.875,190193.296875,0
2026-04-24 12:00:00-03:00,190295.640625,190664.625,190028.734375,190511.265625,0
2026-04-24 13:00:00-03:00,190526.90625,190526.90625,190016.625,190171.375,0
2026-04-24 14:00:00-03:00,190179.234375,190466.53125,189962.9375,190384.890625,0
2026-04-24 15:00:00-03:00,190319.546875,190688.6875,190154.390625,190688.6875,0
2026-04-24 16:00:00-03:00,190678.703125,190727.03125,190368.265625,190474.1875,0
2026-04-27 10:00:00-03:00,190745.125,191339.9375,190456.546875,191000.953125,0
2026-04-27 11:00:00-03:00,190971.6875,191223.8125,190103.15625,190129.359375,0
2026-04-27 12:00:00-03:00,190112.234375,190431.234375,189969.234375,190376.578125,0
2026-04-27 13:00:00-03:00,190428.625,190428.625,189907.96875,190020.265625,0
2026-04-27 14:00:00-03:00,190008.375,190241.046875,189725.03125,190152.84375,0
2026-04-27 15:00:00-03:00,190147.484375,190289.9375,189953.4375,189953.4375,0
2026-04-27 16:00:00-03:00,189953.984375,190038.71875,189585.578125,189640.5,0
2026-04-28 10:00:00-03:00,189578.5,189578.5,187236.796875,188254.15625,0
2026-04-28 11:00:00-03:00,188133.09375,188424.9375,187433.875,187807.484375,0
2026-04-28 12:00:00-03:00,187833.625,188542.21875,187833.625,188529.171875,0
2026-04-28 13:00:00-03:00,188536.203125,188729.140625,188345.84375,188653.3125,0
2026-04-28 14:00:00-03:00,188650.046875,188950.90625,188438.734375,188816.578125,0
2026-04-28 15:00:00-03:00,188812.0625,188876.09375,188491.015625,188589.765625,0
2026-04-28 16:00:00-03:00,188523.9375,188713.140625,188403.875,188684.15625,0
2026-04-29 10:00:00-03:00,188618.6875,188709.953125,186443.296875,186496.875,0
2026-04-29 11:00:00-03:00,186489.984375,186839.09375,186289.09375,186794.125,0
2026-04-29 12:00:00-03:00,186826.984375,186873.953125,185640.46875,185847.484375,0
2026-04-29 13:00:00-03:00,185845.0,186062.453125,185709.265625,185770.65625,0
2026-04-29 14:00:00-03:00,185791.71875,185840.78125,185485.78125,185664.15625,0
2026-04-29 15:00:00-03:00,185697.265625,185697.265625,184816.453125,185140.484375,0
2026-04-29 16:00:00-03:00,185141.015625,185174.9375,184504.1875,184631.34375,0
2026-04-30 10:00:00-03:00,184758.65625,186965.09375,184758.65625,186899.0625,0
2026-04-30 11:00:00-03:00,186892.75,187262.40625,186381.15625,187008.15625,0
2026-04-30 12:00:00-03:00,186985.125,187293.09375,186840.015625,187172.4375,0
2026-04-30 13:00:00-03:00,187155.0625,187240.4375,186889.1875,187116.765625,0
2026-04-30 14:00:00-03:00,187064.796875,187421.359375,187064.796875,187235.984375,0
